IDborrower,IDlender,getID,IsExpired,GetLinkedAgentID,getType,Initial Borrower,Initial Lender,Linked Borrower (IB Market),Linked Lender (IB Market),IB Deposit Rate Linked Agent,IB Loan Rate Linked Agent
4,0,4562,1,0,1,4,,,,,
1,0,4774,1,0,1,1,,,,,
1,0,4774,1,0,1,1,,,,,
0,1,4966,0,0,2,,1,,,,
7,0,4967,0,0,1,7,,,,,
9,0,4961,1,0,1,9,,,,,
9,0,4961,1,0,1,9,,,,,
0,5,4963,1,0,2,,5,,,,
0,5,4963,1,0,2,,5,,,,
1,0,4826,1,0,1,1,,,,,
1,0,4826,1,0,1,1,,,,,
7,0,4851,1,0,1,7,,,,,
7,0,4851,1,0,1,7,,,,,
0,7,4939,1,0,2,,7,,,,
0,7,4939,1,0,2,,7,,,,
5,0,4390,1,0,1,5,,,,,
5,0,4390,1,0,1,5,,,,,
0,7,4968,0,0,2,,7,,,,
0,6,4598,1,0,21,,,,,,
0,6,4598,1,0,21,,,,,,
0,6,4597,1,0,2,,6,,,,
0,6,4597,1,0,2,,6,,,,
0,7,4969,0,0,2,,7,,,,
1,0,4970,0,0,1,1,,,,,
0,2,4540,1,0,2,,2,,,,
0,2,4540,1,0,2,,2,,,,
0,2,4541,1,0,21,,,,,,
0,2,4541,1,0,21,,,,,,
6,0,4537,1,0,1,6,,,,,
6,0,4537,1,0,1,6,,,,,
0,8,4569,1,0,21,,,,,,
0,8,4569,1,0,21,,,,,,
0,8,4568,1,0,2,,8,,,,
0,8,4568,1,0,2,,8,,,,
6,0,4971,0,0,1,6,,,,,
0,8,4972,0,0,2,,8,,,,
5,0,4973,0,0,1,5,,,,,
0,2,4710,1,0,2,,2,,,,
0,2,4710,1,0,2,,2,,,,
8,0,4974,0,0,1,8,,,,,
0,8,4975,0,0,2,,8,,,,
2,0,4976,0,0,1,2,,,,,
0,1,4977,0,0,2,,1,,,,
6,0,4978,0,0,1,6,,,,,
1,0,4637,1,0,1,1,,,,,
1,0,4637,1,0,1,1,,,,,
0,8,4854,1,0,2,,8,,,,
0,8,4854,1,0,2,,8,,,,
0,0,4705,1,0,1,0,,,,,
0,0,4705,1,0,1,0,,,,,
0,2,4792,1,0,21,,,,,,
0,2,4792,1,0,21,,,,,,
0,2,4791,1,0,2,,2,,,,
0,2,4791,1,0,2,,2,,,,
8,0,4768,1,0,1,8,,,,,
8,0,4768,1,0,1,8,,,,,
4,0,4979,0,0,1,4,,,,,
5,0,4616,1,0,1,5,,,,,
5,0,4616,1,0,1,5,,,,,
1,0,4933,1,0,1,1,,,,,
1,0,4933,1,0,1,1,,,,,
3,0,4921,1,0,1,3,,,,,
3,0,4921,1,0,1,3,,,,,
0,5,4980,0,0,2,,5,,,,
1,0,4884,1,0,1,1,,,,,
1,0,4884,1,0,1,1,,,,,
0,6,4953,1,0,2,,6,,,,
0,6,4953,1,0,2,,6,,,,
0,3,4981,0,0,2,,3,,,,
0,3,4982,0,0,2,,3,,,,
0,2,4664,1,0,2,,2,,,,
0,2,4664,1,0,2,,2,,,,
8,0,4962,1,0,1,8,,,,,
8,0,4962,1,0,1,8,,,,,
0,6,4983,0,0,2,,6,,,,
7,0,4952,1,0,1,7,,,,,
7,0,4952,1,0,1,7,,,,,
0,3,4984,0,0,2,,3,,,,
0,3,4985,0,0,21,,,,,,
7,0,4986,0,0,1,7,,,,,
0,7,4987,0,0,2,,7,,,,
5,0,4776,1,0,1,5,,,,,
5,0,4776,1,0,1,5,,,,,
0,0,4746,1,0,2,,0,,,,
0,0,4746,1,0,2,,0,,,,
0,9,4706,1,0,2,,9,,,,
0,9,4706,1,0,2,,9,,,,
1,0,4988,0,0,1,1,,,,,
9,0,4459,1,0,1,9,,,,,
9,0,4459,1,0,1,9,,,,,
0,1,4989,0,0,2,,1,,,,
9,0,4990,0,0,1,9,,,,,
9,0,4991,0,0,1,9,,,,,
0,9,4992,0,0,2,,9,,,,
3,0,4927,1,0,1,3,,,,,
3,0,4927,1,0,1,3,,,,,
0,9,4992,1,0,2,,9,,,,
0,9,4992,1,0,2,,9,,,,
0,8,4447,1,0,2,,8,,,,
0,8,4447,1,0,2,,8,,,,
6,0,4993,0,0,1,6,,,,,
0,8,4802,1,0,21,,,,,,
0,8,4802,1,0,21,,,,,,
0,8,4801,1,0,2,,8,,,,
0,8,4801,1,0,2,,8,,,,
9,0,4577,1,0,1,9,,,,,
9,0,4577,1,0,1,9,,,,,
2,0,4660,1,0,1,2,,,,,
2,0,4660,1,0,1,2,,,,,
0,6,4878,1,0,2,,6,,,,
0,6,4878,1,0,2,,6,,,,
0,6,4879,1,0,21,,,,,,
0,6,4879,1,0,21,,,,,,
0,7,4294,1,0,2,,7,,,,
0,7,4294,1,0,2,,7,,,,
5,0,4994,0,0,1,5,,,,,
0,0,4995,0,0,1,0,,,,,
0,6,4721,1,0,2,,6,,,,
0,6,4721,1,0,2,,6,,,,
0,4,4888,1,0,2,,4,,,,
0,4,4888,1,0,2,,4,,,,
2,0,4906,1,0,1,2,,,,,
2,0,4906,1,0,1,2,,,,,
0,0,4996,0,0,2,,0,,,,
0,5,4619,1,0,2,,5,,,,
0,5,4619,1,0,2,,5,,,,
2,0,4997,0,0,1,2,,,,,
0,8,4911,1,0,2,,8,,,,
0,8,4911,1,0,2,,8,,,,
0,0,4998,0,0,2,,0,,,,
0,0,4810,1,0,1,0,,,,,
0,0,4810,1,0,1,0,,,,,
1,0,4999,0,0,1,1,,,,,
0,0,5000,0,0,1,0,,,,,
0,2,4763,1,0,21,,,,,,
0,2,4763,1,0,21,,,,,,
0,2,4762,1,0,2,,2,,,,
0,2,4762,1,0,2,,2,,,,
7,0,4731,1,0,1,7,,,,,
7,0,4731,1,0,1,7,,,,,
0,8,4760,1,0,2,,8,,,,
0,8,4760,1,0,2,,8,,,,
0,8,4761,1,0,21,,,,,,
0,8,4761,1,0,21,,,,,,
7,0,4506,1,0,1,7,,,,,
7,0,4506,1,0,1,7,,,,,
6,0,5001,0,0,1,6,,,,,
0,9,4848,1,0,2,,9,,,,
0,9,4848,1,0,2,,9,,,,
0,6,4983,1,0,2,,6,,,,
0,6,4983,1,0,2,,6,,,,
0,8,5002,0,0,2,,8,,,,
0,8,5003,0,0,21,,,,,,
0,8,4949,1,0,2,,8,,,,
0,8,4949,1,0,2,,8,,,,
0,2,4688,1,0,2,,2,,,,
0,2,4688,1,0,2,,2,,,,
0,0,4532,1,0,1,0,,,,,
0,0,4532,1,0,1,0,,,,,
0,6,4892,1,0,2,,6,,,,
0,6,4892,1,0,2,,6,,,,
0,2,4917,1,0,2,,2,,,,
0,2,4917,1,0,2,,2,,,,
9,0,5004,0,0,1,9,,,,,
0,7,5005,0,0,2,,7,,,,
0,7,4652,1,0,21,,,,,,
0,7,4652,1,0,21,,,,,,
0,7,4651,1,0,2,,7,,,,
0,7,4651,1,0,2,,7,,,,
0,9,4945,1,0,2,,9,,,,
0,9,4945,1,0,2,,9,,,,
8,0,5006,0,0,1,8,,,,,
0,0,4668,1,0,1,0,,,,,
0,0,4668,1,0,1,0,,,,,
8,0,4944,1,0,1,8,,,,,
8,0,4944,1,0,1,8,,,,,
0,0,4849,1,0,1,0,,,,,
0,0,4849,1,0,1,0,,,,,
0,0,4996,1,0,2,,0,,,,
0,0,4996,1,0,2,,0,,,,
0,7,4954,1,0,2,,7,,,,
0,7,4954,1,0,2,,7,,,,
0,8,5007,0,0,2,,8,,,,
0,8,5008,0,0,21,,,,,,
0,6,5009,0,0,2,,6,,,,
9,0,5010,0,0,1,9,,,,,
0,1,4842,1,0,2,,1,,,,
0,1,4842,1,0,2,,1,,,,
0,8,4376,1,0,2,,8,,,,
0,8,4376,1,0,2,,8,,,,
5,0,4973,1,0,1,5,,,,,
5,0,4973,1,0,1,5,,,,,
0,0,4778,1,0,2,,0,,,,
0,0,4778,1,0,2,,0,,,,
0,7,5011,0,0,2,,7,,,,
9,0,5010,1,0,1,9,,,,,
9,0,5010,1,0,1,9,,,,,
0,3,4948,1,0,21,,,,,,
0,3,4948,1,0,21,,,,,,
0,3,4947,1,0,2,,3,,,,
0,3,4947,1,0,2,,3,,,,
0,6,4915,1,0,2,,6,,,,
0,6,4915,1,0,2,,6,,,,
0,3,4982,1,0,2,,3,,,,
0,3,4982,1,0,2,,3,,,,
0,0,5012,0,0,2,,0,,,,
9,0,5013,0,0,1,9,,,,,
3,0,4682,1,0,1,3,,,,,
3,0,4682,1,0,1,3,,,,,
0,9,5014,0,0,2,,9,,,,
8,0,5015,0,0,1,8,,,,,
9,0,4943,1,0,1,9,,,,,
9,0,4943,1,0,1,9,,,,,
9,0,5016,0,0,1,9,,,,,
2,0,4525,1,0,1,2,,,,,
2,0,4525,1,0,1,2,,,,,
0,5,4887,1,0,2,,5,,,,
0,5,4887,1,0,2,,5,,,,
0,9,4632,1,0,2,,9,,,,
0,9,4632,1,0,2,,9,,,,
1,0,5017,0,0,1,1,,,,,
2,0,4976,1,0,1,2,,,,,
2,0,4976,1,0,1,2,,,,,
0,3,5018,0,0,2,,3,,,,
0,3,5019,0,0,21,,,,,,
3,0,4868,1,0,1,3,,,,,
3,0,4868,1,0,1,3,,,,,
2,0,4561,1,0,1,2,,,,,
2,0,4561,1,0,1,2,,,,,
0,8,4894,1,0,2,,8,,,,
0,8,4894,1,0,2,,8,,,,
0,8,4895,1,0,21,,,,,,
0,8,4895,1,0,21,,,,,,
9,0,5020,0,0,1,9,,,,,
0,1,4977,1,0,2,,1,,,,
0,1,4977,1,0,2,,1,,,,
3,0,4468,1,0,1,3,,,,,
3,0,4468,1,0,1,3,,,,,
4,0,5021,0,0,1,4,,,,,
0,0,4950,1,0,1,0,,,,,
0,0,4950,1,0,1,0,,,,,
0,8,4975,1,0,2,,8,,,,
0,8,4975,1,0,2,,8,,,,
0,7,5022,0,0,2,,7,,,,
0,0,4712,1,0,1,0,,,,,
0,0,4712,1,0,1,0,,,,,
3,0,4941,1,0,1,3,,,,,
3,0,4941,1,0,1,3,,,,,
0,2,5023,0,0,2,,2,,,,
0,2,5024,0,0,21,,,,,,
6,0,5025,0,0,1,6,,,,,
0,9,4809,1,0,2,,9,,,,
0,9,4809,1,0,2,,9,,,,
3,0,4680,1,0,1,3,,,,,
3,0,4680,1,0,1,3,,,,,
8,0,5026,0,0,1,8,,,,,
6,0,5027,0,0,1,6,,,,,
0,7,5028,0,0,2,,7,,,,
0,7,5029,0,0,21,,,,,,
7,0,5030,0,0,1,7,,,,,
4,0,5031,0,0,1,4,,,,,
1,0,5032,0,0,1,1,,,,,
3,0,5033,0,0,1,3,,,,,
6,0,4914,1,0,1,6,,,,,
6,0,4914,1,0,1,6,,,,,
2,0,5034,0,0,1,2,,,,,
0,1,4843,1,0,2,,1,,,,
0,1,4843,1,0,2,,1,,,,
0,9,5035,0,0,2,,9,,,,
3,0,4735,1,0,1,3,,,,,
3,0,4735,1,0,1,3,,,,,
0,3,5036,0,0,2,,3,,,,
0,3,5037,0,0,21,,,,,,
5,0,4811,1,0,1,5,,,,,
5,0,4811,1,0,1,5,,,,,
2,0,5038,0,0,1,2,,,,,
0,6,5039,0,0,2,,6,,,,
0,6,5040,0,0,21,,,,,,
8,0,4886,1,0,1,8,,,,,
8,0,4886,1,0,1,8,,,,,
2,0,5041,0,0,1,2,,,,,
0,2,4758,1,0,21,,,,,,
0,2,4758,1,0,21,,,,,,
0,2,4757,1,0,2,,2,,,,
0,2,4757,1,0,2,,2,,,,
0,7,4840,1,0,2,,7,,,,
0,7,4840,1,0,2,,7,,,,
4,0,4874,1,0,1,4,,,,,
4,0,4874,1,0,1,4,,,,,
9,0,4991,1,0,1,9,,,,,
9,0,4991,1,0,1,9,,,,,
0,1,5042,0,0,2,,1,,,,
8,0,5043,0,0,1,8,,,,,
9,0,5044,0,0,1,9,,,,,
7,0,5045,0,0,1,7,,,,,
0,5,5046,0,0,2,,5,,,,
3,0,4373,1,0,1,3,,,,,
3,0,4373,1,0,1,3,,,,,
2,0,4732,1,0,1,2,,,,,
2,0,4732,1,0,1,2,,,,,
4,0,5047,0,0,1,4,,,,,
0,6,5048,0,0,2,,6,,,,
0,6,4834,1,0,21,,,,,,
0,6,4834,1,0,21,,,,,,
0,6,4833,1,0,2,,6,,,,
0,6,4833,1,0,2,,6,,,,
5,0,5049,0,0,1,5,,,,,
0,4,5050,0,0,2,,4,,,,
0,4,5051,0,0,21,,,,,,
5,0,4841,1,0,1,5,,,,,
5,0,4841,1,0,1,5,,,,,
0,3,4936,1,0,2,,3,,,,
0,3,4936,1,0,2,,3,,,,
0,3,4937,1,0,21,,,,,,
0,3,4937,1,0,21,,,,,,
0,0,5052,0,0,2,,0,,,,
0,0,5053,0,0,21,,,,,,
0,0,5054,0,0,2,,0,,,,
0,0,5055,0,0,21,,,,,,
7,0,5056,0,0,1,7,,,,,
7,0,5057,0,0,1,7,,,,,
0,7,4806,1,0,21,,,,,,
0,7,4806,1,0,21,,,,,,
0,7,4805,1,0,2,,7,,,,
0,7,4805,1,0,2,,7,,,,
0,8,4857,1,0,2,,8,,,,
0,8,4857,1,0,2,,8,,,,
0,4,4644,1,0,2,,4,,,,
0,4,4644,1,0,2,,4,,,,
0,8,4480,1,0,2,,8,,,,
0,8,4480,1,0,2,,8,,,,
0,8,4481,1,0,21,,,,,,
0,8,4481,1,0,21,,,,,,
8,0,4974,1,0,1,8,,,,,
8,0,4974,1,0,1,8,,,,,
7,0,5058,0,0,1,7,,,,,
4,0,5059,0,0,1,4,,,,,
0,5,5060,0,0,2,,5,,,,
6,0,5061,0,0,1,6,,,,,
8,0,4610,1,0,1,8,,,,,
8,0,4610,1,0,1,8,,,,,
2,0,5062,0,0,1,2,,,,,
2,0,5038,1,0,1,2,,,,,
2,0,5038,1,0,1,2,,,,,
7,0,4960,1,0,1,7,,,,,
7,0,4960,1,0,1,7,,,,,
0,5,5063,0,0,2,,5,,,,
7,0,5056,1,0,1,7,,,,,
7,0,5056,1,0,1,7,,,,,
0,7,5022,1,0,2,,7,,,,
0,7,5022,1,0,2,,7,,,,
0,1,4966,1,0,2,,1,,,,
0,1,4966,1,0,2,,1,,,,
0,3,5064,0,0,2,,3,,,,
0,3,5065,0,0,21,,,,,,
8,0,4798,1,0,1,8,,,,,
8,0,4798,1,0,1,8,,,,,
6,0,5066,0,0,1,6,,,,,
0,0,5067,0,0,1,0,,,,,
5,0,5068,0,0,1,5,,,,,
0,7,5069,0,0,2,,7,,,,
6,0,4964,1,0,1,6,,,,,
6,0,4964,1,0,1,6,,,,,
0,3,5070,0,0,2,,3,,,,
0,3,5071,0,0,21,,,,,,
0,6,5072,0,0,2,,6,,,,
3,0,5033,1,0,1,3,,,,,
3,0,5033,1,0,1,3,,,,,
0,0,4872,1,0,2,,0,,,,
0,0,4872,1,0,2,,0,,,,
0,0,4873,1,0,21,,,,,,
0,0,4873,1,0,21,,,,,,
2,0,4653,1,0,1,2,,,,,
2,0,4653,1,0,1,2,,,,,
0,2,5073,0,0,2,,2,,,,
9,0,4711,1,0,1,9,,,,,
9,0,4711,1,0,1,9,,,,,
0,0,5074,0,0,1,0,,,,,
0,1,4935,1,0,21,,,,,,
0,1,4935,1,0,21,,,,,,
0,1,4934,1,0,2,,1,,,,
0,1,4934,1,0,2,,1,,,,
0,7,4987,1,0,2,,7,,,,
0,7,4987,1,0,2,,7,,,,
0,2,5073,1,0,2,,2,,,,
0,2,5073,1,0,2,,2,,,,
0,9,5075,0,0,2,,9,,,,
0,5,5076,0,0,2,,5,,,,
0,7,5077,0,0,2,,7,,,,
0,2,4918,1,0,2,,2,,,,
0,2,4918,1,0,2,,2,,,,
0,0,4755,1,0,1,0,,,,,
0,0,4755,1,0,1,0,,,,,
0,7,5078,0,0,2,,7,,,,
0,7,5079,0,0,21,,,,,,
0,6,5080,0,0,2,,6,,,,
2,0,4876,1,0,1,2,,,,,
2,0,4876,1,0,1,2,,,,,
9,0,5081,0,0,1,9,,,,,
1,0,5082,0,0,1,1,,,,,
4,0,5083,0,0,1,4,,,,,
0,7,4920,1,0,21,,,,,,
0,7,4920,1,0,21,,,,,,
0,7,4919,1,0,2,,7,,,,
0,7,4919,1,0,2,,7,,,,
0,6,4779,1,0,2,,6,,,,
0,6,4779,1,0,2,,6,,,,
0,8,4752,1,0,2,,8,,,,
0,8,4752,1,0,2,,8,,,,
0,8,4753,1,0,21,,,,,,
0,8,4753,1,0,21,,,,,,
0,0,4957,1,0,1,0,,,,,
0,0,4957,1,0,1,0,,,,,
1,0,4970,1,0,1,1,,,,,
1,0,4970,1,0,1,1,,,,,
0,2,4861,1,0,2,,2,,,,
0,2,4861,1,0,2,,2,,,,
0,3,5084,0,0,2,,3,,,,
0,9,5085,0,0,2,,9,,,,
0,9,5086,0,0,21,,,,,,
0,2,4534,1,0,2,,2,,,,
0,2,4534,1,0,2,,2,,,,
0,2,4535,1,0,21,,,,,,
0,2,4535,1,0,21,,,,,,
0,2,5087,0,0,2,,2,,,,
0,7,5088,0,0,2,,7,,,,
0,7,5069,1,0,2,,7,,,,
0,7,5069,1,0,2,,7,,,,
0,9,5089,0,0,2,,9,,,,
0,9,5090,0,0,21,,,,,,
0,2,5091,0,0,2,,2,,,,
4,0,5092,0,0,1,4,,,,,
0,5,4930,1,0,21,,,,,,
0,5,4930,1,0,21,,,,,,
0,5,4929,1,0,2,,5,,,,
0,5,4929,1,0,2,,5,,,,
0,6,4496,1,0,2,,6,,,,
0,6,4496,1,0,2,,6,,,,
0,6,4497,1,0,21,,,,,,
0,6,4497,1,0,21,,,,,,
0,3,4908,1,0,2,,3,,,,
0,3,4908,1,0,2,,3,,,,
0,4,5093,0,0,2,,4,,,,
4,0,5094,0,0,1,4,,,,,
0,5,5063,1,0,2,,5,,,,
0,5,5063,1,0,2,,5,,,,
0,1,5095,0,0,2,,1,,,,
0,1,5096,0,0,21,,,,,,
9,0,4990,1,0,1,9,,,,,
9,0,4990,1,0,1,9,,,,,
0,5,5060,1,0,2,,5,,,,
0,5,5060,1,0,2,,5,,,,
2,0,5097,0,0,1,2,,,,,
9,0,4881,1,0,1,9,,,,,
9,0,4881,1,0,1,9,,,,,
0,0,5098,0,0,1,0,,,,,
2,0,5099,0,0,1,2,,,,,
5,0,5068,1,0,1,5,,,,,
5,0,5068,1,0,1,5,,,,,
0,9,4836,1,0,2,,9,,,,
0,9,4836,1,0,2,,9,,,,
5,0,5100,0,0,1,5,,,,,
7,0,5101,0,0,1,7,,,,,
9,0,4590,1,0,1,9,,,,,
9,0,4590,1,0,1,9,,,,,
0,5,5102,0,0,2,,5,,,,
6,0,5061,1,0,1,6,,,,,
6,0,5061,1,0,1,6,,,,,
0,5,5102,1,0,2,,5,,,,
0,5,5102,1,0,2,,5,,,,
0,0,4832,1,0,1,0,,,,,
0,0,4832,1,0,1,0,,,,,
0,3,4771,1,0,2,,3,,,,
0,3,4771,1,0,2,,3,,,,
0,0,5103,0,0,1,0,,,,,
4,0,5104,0,0,1,4,,,,,
6,0,5105,0,0,1,6,,,,,
4,0,5106,0,0,1,4,,,,,
0,6,5107,0,0,2,,6,,,,
2,0,4784,1,0,1,2,,,,,
2,0,4784,1,0,1,2,,,,,
0,2,5087,1,0,2,,2,,,,
0,2,5087,1,0,2,,2,,,,
1,0,5032,1,0,1,1,,,,,
1,0,5032,1,0,1,1,,,,,
7,0,5030,1,0,1,7,,,,,
7,0,5030,1,0,1,7,,,,,
0,3,5108,0,0,2,,3,,,,
0,3,5109,0,0,21,,,,,,
0,1,4191,1,0,2,,1,,,,
0,1,4191,1,0,2,,1,,,,
5,0,5049,1,0,1,5,,,,,
5,0,5049,1,0,1,5,,,,,
0,4,4730,1,0,2,,4,,,,
0,4,4730,1,0,2,,4,,,,
2,0,5034,1,0,1,2,,,,,
2,0,5034,1,0,1,2,,,,,
5,0,5110,0,0,1,5,,,,,
0,3,4863,1,0,2,,3,,,,
0,3,4863,1,0,2,,3,,,,
0,3,4864,1,0,21,,,,,,
0,3,4864,1,0,21,,,,,,
0,5,4890,1,0,2,,5,,,,
0,5,4890,1,0,2,,5,,,,
0,6,5111,0,0,2,,6,,,,
0,2,4951,1,0,2,,2,,,,
0,2,4951,1,0,2,,2,,,,
0,9,4956,1,0,2,,9,,,,
0,9,4956,1,0,2,,9,,,,
1,0,5112,0,0,1,1,,,,,
2,0,5113,0,0,1,2,,,,,
3,0,5114,0,0,1,3,,,,,
7,0,4986,1,0,1,7,,,,,
7,0,4986,1,0,1,7,,,,,
0,1,4729,1,0,2,,1,,,,
0,1,4729,1,0,2,,1,,,,
9,0,4683,1,0,1,9,,,,,
9,0,4683,1,0,1,9,,,,,
0,2,4822,1,0,2,,2,,,,
0,2,4822,1,0,2,,2,,,,
0,2,4823,1,0,21,,,,,,
0,2,4823,1,0,21,,,,,,
0,7,4866,1,0,2,,7,,,,
0,7,4866,1,0,2,,7,,,,
6,0,5115,0,0,1,6,,,,,
2,0,5116,0,0,1,2,,,,,
1,0,5017,1,0,1,1,,,,,
1,0,5017,1,0,1,1,,,,,
6,0,5117,0,0,1,6,,,,,
0,9,5118,0,0,2,,9,,,,
0,7,4013,1,0,2,,7,,,,
0,7,4013,1,0,2,,7,,,,
0,8,5119,0,0,2,,8,,,,
0,8,5120,0,0,21,,,,,,
6,0,5121,0,0,1,6,,,,,
6,0,4978,1,0,1,6,,,,,
6,0,4978,1,0,1,6,,,,,
7,0,4603,1,0,1,7,,,,,
7,0,4603,1,0,1,7,,,,,
0,4,5122,0,0,2,,4,,,,
0,4,5123,0,0,21,,,,,,
4,0,4687,1,0,1,4,,,,,
4,0,4687,1,0,1,4,,,,,
0,4,5124,0,0,2,,4,,,,
0,4,5125,0,0,21,,,,,,
1,0,4788,1,0,1,1,,,,,
1,0,4788,1,0,1,1,,,,,
6,0,5126,0,0,1,6,,,,,
6,0,5025,1,0,1,6,,,,,
6,0,5025,1,0,1,6,,,,,
4,0,5106,1,0,1,4,,,,,
4,0,5106,1,0,1,4,,,,,
2,0,5127,0,0,1,2,,,,,
0,7,5128,0,0,2,,7,,,,
4,0,4829,1,0,1,4,,,,,
4,0,4829,1,0,1,4,,,,,
1,0,5129,0,0,1,1,,,,,
2,0,4959,1,0,1,2,,,,,
2,0,4959,1,0,1,2,,,,,
9,0,4319,1,0,1,9,,,,,
9,0,4319,1,0,1,9,,,,,
6,0,5115,1,0,1,6,,,,,
6,0,5115,1,0,1,6,,,,,
8,0,5130,0,0,1,8,,,,,
9,0,5131,0,0,1,9,,,,,
0,7,5132,0,0,2,,7,,,,
1,0,5133,0,0,1,1,,,,,
8,0,5134,0,0,1,8,,,,,
0,5,5135,0,0,2,,5,,,,
8,0,5136,0,0,1,8,,,,,
7,0,5137,0,0,1,7,,,,,
9,0,4870,1,0,1,9,,,,,
9,0,4870,1,0,1,9,,,,,
0,3,5084,1,0,2,,3,,,,
0,3,5084,1,0,2,,3,,,,
0,1,5138,0,0,2,,1,,,,
4,0,5092,1,0,1,4,,,,,
4,0,5092,1,0,1,4,,,,,
0,7,5139,0,0,2,,7,,,,
0,7,5140,0,0,21,,,,,,
1,0,5141,0,0,1,1,,,,,
6,0,4910,1,0,1,6,,,,,
6,0,4910,1,0,1,6,,,,,
6,0,5117,1,0,1,6,,,,,
6,0,5117,1,0,1,6,,,,,
0,9,4748,1,0,2,,9,,,,
0,9,4748,1,0,2,,9,,,,
0,1,4576,1,0,2,,1,,,,
0,1,4576,1,0,2,,1,,,,
0,7,5077,1,0,2,,7,,,,
0,7,5077,1,0,2,,7,,,,
0,3,5142,0,0,2,,3,,,,
0,1,5143,0,0,2,,1,,,,
0,0,4718,1,0,2,,0,,,,
0,0,4718,1,0,2,,0,,,,
0,0,4719,1,0,21,,,,,,
0,0,4719,1,0,21,,,,,,
6,0,5105,1,0,1,6,,,,,
6,0,5105,1,0,1,6,,,,,
0,5,5144,0,0,2,,5,,,,
0,5,5135,1,0,2,,5,,,,
0,5,5135,1,0,2,,5,,,,
9,0,5145,0,0,1,9,,,,,
4,0,5146,0,0,1,4,,,,,
0,7,5147,0,0,2,,7,,,,
7,0,5058,1,0,1,7,,,,,
7,0,5058,1,0,1,7,,,,,
0,6,4781,1,0,2,,6,,,,
0,6,4781,1,0,2,,6,,,,
1,0,5148,0,0,1,1,,,,,
0,3,5149,0,0,2,,3,,,,
0,9,5089,1,0,2,,9,,,,
0,9,5089,1,0,2,,9,,,,
0,9,5090,1,0,21,,,,,,
0,9,5090,1,0,21,,,,,,
0,7,5147,1,0,2,,7,,,,
0,7,5147,1,0,2,,7,,,,
0,2,4505,1,0,2,,2,,,,
0,2,4505,1,0,2,,2,,,,
0,6,5107,1,0,2,,6,,,,
0,6,5107,1,0,2,,6,,,,
9,0,5150,0,0,1,9,,,,,
0,2,5091,1,0,2,,2,,,,
0,2,5091,1,0,2,,2,,,,
9,0,4439,1,0,1,9,,,,,
9,0,4439,1,0,1,9,,,,,
8,0,5151,0,0,1,8,,,,,
0,7,4414,1,0,21,,,,,,
0,7,4414,1,0,21,,,,,,
0,7,4413,1,0,2,,7,,,,
0,7,4413,1,0,2,,7,,,,
9,0,5152,0,0,1,9,,,,,
0,7,5079,1,0,21,,,,,,
0,7,5079,1,0,21,,,,,,
0,7,5078,1,0,2,,7,,,,
0,7,5078,1,0,2,,7,,,,
6,0,4862,1,0,1,6,,,,,
6,0,4862,1,0,1,6,,,,,
0,0,5153,0,0,1,0,,,,,
0,0,5154,0,0,1,0,,,,,
9,0,4925,1,0,1,9,,,,,
9,0,4925,1,0,1,9,,,,,
2,0,5155,0,0,1,2,,,,,
3,0,5156,0,0,1,3,,,,,
6,0,5001,1,0,1,6,,,,,
6,0,5001,1,0,1,6,,,,,
0,6,5157,0,0,2,,6,,,,
4,0,4331,1,0,1,4,,,,,
4,0,4331,1,0,1,4,,,,,
3,0,4787,1,0,1,3,,,,,
3,0,4787,1,0,1,3,,,,,
7,0,5158,0,0,1,7,,,,,
0,8,4814,1,0,2,,8,,,,
0,8,4814,1,0,2,,8,,,,
0,4,4875,1,0,2,,4,,,,
0,4,4875,1,0,2,,4,,,,
0,1,5159,0,0,2,,1,,,,
7,0,4907,1,0,1,7,,,,,
7,0,4907,1,0,1,7,,,,,
2,0,5041,1,0,1,2,,,,,
2,0,5041,1,0,1,2,,,,,
8,0,5136,1,0,1,8,,,,,
8,0,5136,1,0,1,8,,,,,
2,0,4997,1,0,1,2,,,,,
2,0,4997,1,0,1,2,,,,,
0,4,5051,1,0,21,,,,,,
0,4,5051,1,0,21,,,,,,
0,4,5050,1,0,2,,4,,,,
0,4,5050,1,0,2,,4,,,,
0,4,5160,0,0,2,,4,,,,
3,0,5161,0,0,1,3,,,,,
0,9,5162,0,0,2,,9,,,,
0,9,5163,0,0,2,,9,,,,
0,1,5164,0,0,2,,1,,,,
0,1,5165,0,0,21,,,,,,
0,9,4852,1,0,2,,9,,,,
0,9,4852,1,0,2,,9,,,,
1,0,5166,0,0,1,1,,,,,
8,0,5015,1,0,1,8,,,,,
8,0,5015,1,0,1,8,,,,,
6,0,4993,1,0,1,6,,,,,
6,0,4993,1,0,1,6,,,,,
8,0,5167,0,0,1,8,,,,,
2,0,5155,1,0,1,2,,,,,
2,0,5155,1,0,1,2,,,,,
7,0,5168,0,0,1,7,,,,,
0,8,5169,0,0,2,,8,,,,
0,4,4782,1,0,2,,4,,,,
0,4,4782,1,0,2,,4,,,,
0,7,5170,0,0,2,,7,,,,
0,6,5080,1,0,2,,6,,,,
0,6,5080,1,0,2,,6,,,,
0,0,5171,0,0,2,,0,,,,
0,0,5172,0,0,21,,,,,,
3,0,4738,1,0,1,3,,,,,
3,0,4738,1,0,1,3,,,,,
4,0,5173,0,0,1,4,,,,,
9,0,4931,1,0,1,9,,,,,
